reviewId,rating,comment
4457,3,good guy number 4457
4458,2,good guy number 4458
4459,3,good guy number 4459
4460,5,good guy number 4460
4461,4,good guy number 4461
4462,4,good guy number 4462
4463,2,good guy number 4463
4464,2,good guy number 4464
4465,1,good guy number 4465
4466,1,good guy number 4466
4467,4,good guy number 4467
4468,2,good guy number 4468
4469,1,good guy number 4469
4470,4,good guy number 4470
4471,2,good guy number 4471
4472,5,good guy number 4472
4473,4,good guy number 4473
4474,5,good guy number 4474
4475,1,good guy number 4475
4476,3,good guy number 4476
4477,4,good guy number 4477
4478,5,good guy number 4478
4479,5,good guy number 4479
4480,3,good guy number 4480
4481,1,good guy number 4481
4482,2,good guy number 4482
4483,3,good guy number 4483
4484,5,good guy number 4484
4485,3,good guy number 4485
4486,4,good guy number 4486
4487,4,good guy number 4487
4488,2,good guy number 4488
4489,4,good guy number 4489
4490,1,good guy number 4490
4491,2,good guy number 4491
4492,3,good guy number 4492
4493,5,good guy number 4493
4494,3,good guy number 4494
4495,5,good guy number 4495
4496,2,good guy number 4496
4497,1,good guy number 4497
4498,5,good guy number 4498
4499,2,good guy number 4499
4500,3,good guy number 4500
4501,2,good guy number 4501
4502,5,good guy number 4502
4503,5,good guy number 4503
4504,2,good guy number 4504
4505,4,good guy number 4505
4506,4,good guy number 4506
4507,1,good guy number 4507
4508,4,good guy number 4508
4509,1,good guy number 4509
4510,1,good guy number 4510
4511,4,good guy number 4511
4512,4,good guy number 4512
4513,3,good guy number 4513
4514,2,good guy number 4514
4515,2,good guy number 4515
4516,4,good guy number 4516
4517,3,good guy number 4517
4518,1,good guy number 4518
4519,1,good guy number 4519
4520,2,good guy number 4520
4521,2,good guy number 4521
4522,3,good guy number 4522
4523,3,good guy number 4523
4524,2,good guy number 4524
4525,5,good guy number 4525
4526,4,good guy number 4526
4527,5,good guy number 4527
4528,4,good guy number 4528
4529,2,good guy number 4529
4530,3,good guy number 4530
4531,2,good guy number 4531
4532,5,good guy number 4532
4533,4,good guy number 4533
4534,5,good guy number 4534
4535,3,good guy number 4535
4536,1,good guy number 4536
4537,2,good guy number 4537
4538,4,good guy number 4538
4539,5,good guy number 4539
4540,4,good guy number 4540
4541,3,good guy number 4541
4542,5,good guy number 4542
4543,2,good guy number 4543
4544,2,good guy number 4544
4545,2,good guy number 4545
4546,2,good guy number 4546
4547,1,good guy number 4547
4548,5,good guy number 4548
4549,2,good guy number 4549
4550,5,good guy number 4550
4551,5,good guy number 4551
4552,1,good guy number 4552
4553,3,good guy number 4553
4554,2,good guy number 4554
4555,2,good guy number 4555
4556,3,good guy number 4556
4557,5,good guy number 4557
4558,4,good guy number 4558
4559,1,good guy number 4559
4560,1,good guy number 4560
4561,2,good guy number 4561
4562,3,good guy number 4562
4563,3,good guy number 4563
4564,1,good guy number 4564
4565,1,good guy number 4565
4566,3,good guy number 4566
4567,2,good guy number 4567
4568,4,good guy number 4568
4569,3,good guy number 4569
4570,2,good guy number 4570
4571,2,good guy number 4571
4572,1,good guy number 4572
4573,5,good guy number 4573
4574,3,good guy number 4574
4575,5,good guy number 4575
4576,5,good guy number 4576
4577,1,good guy number 4577
4578,5,good guy number 4578
4579,1,good guy number 4579
4580,4,good guy number 4580
4581,5,good guy number 4581
4582,3,good guy number 4582
4583,4,good guy number 4583
4584,4,good guy number 4584
4585,2,good guy number 4585
4586,3,good guy number 4586
4587,4,good guy number 4587
4588,1,good guy number 4588
4589,3,good guy number 4589
4590,1,good guy number 4590
4591,5,good guy number 4591
4592,1,good guy number 4592
4593,4,good guy number 4593
4594,1,good guy number 4594
4595,2,good guy number 4595
4596,4,good guy number 4596
4597,4,good guy number 4597
4598,5,good guy number 4598
4599,4,good guy number 4599
4600,5,good guy number 4600
4601,5,good guy number 4601
4602,2,good guy number 4602
4603,1,good guy number 4603
4604,4,good guy number 4604
4605,4,good guy number 4605
4606,4,good guy number 4606
4607,4,good guy number 4607
4608,1,good guy number 4608
4609,4,good guy number 4609
4610,1,good guy number 4610
4611,4,good guy number 4611
4612,5,good guy number 4612
4613,4,good guy number 4613
4614,3,good guy number 4614
4615,2,good guy number 4615
4616,3,good guy number 4616
4617,5,good guy number 4617
4618,1,good guy number 4618
4619,1,good guy number 4619
4620,3,good guy number 4620
4621,3,good guy number 4621
4622,4,good guy number 4622
4623,2,good guy number 4623
4624,1,good guy number 4624
4625,3,good guy number 4625
4626,3,good guy number 4626
4627,3,good guy number 4627
4628,4,good guy number 4628
4629,4,good guy number 4629
4630,2,good guy number 4630
4631,2,good guy number 4631
4632,3,good guy number 4632
4633,1,good guy number 4633
4634,5,good guy number 4634
4635,2,good guy number 4635
4636,2,good guy number 4636
4637,2,good guy number 4637
4638,1,good guy number 4638
4639,2,good guy number 4639
4640,5,good guy number 4640
4641,5,good guy number 4641
4642,5,good guy number 4642
4643,2,good guy number 4643
4644,5,good guy number 4644
4645,2,good guy number 4645
4646,4,good guy number 4646
4647,2,good guy number 4647
4648,4,good guy number 4648
4649,4,good guy number 4649
4650,3,good guy number 4650
4651,1,good guy number 4651
4652,5,good guy number 4652
4653,3,good guy number 4653
4654,1,good guy number 4654
4655,3,good guy number 4655
4656,4,good guy number 4656
4657,3,good guy number 4657
4658,3,good guy number 4658
4659,1,good guy number 4659
4660,3,good guy number 4660
4661,4,good guy number 4661
4662,1,good guy number 4662
4663,3,good guy number 4663
4664,3,good guy number 4664
4665,3,good guy number 4665
4666,2,good guy number 4666
4667,1,good guy number 4667
4668,3,good guy number 4668
4669,4,good guy number 4669
4670,4,good guy number 4670
4671,2,good guy number 4671
4672,2,good guy number 4672
4673,4,good guy number 4673
4674,3,good guy number 4674
4675,2,good guy number 4675
4676,1,good guy number 4676
4677,2,good guy number 4677
4678,3,good guy number 4678
4679,5,good guy number 4679
4680,1,good guy number 4680
4681,5,good guy number 4681
4682,2,good guy number 4682
4683,2,good guy number 4683
4684,3,good guy number 4684
4685,3,good guy number 4685
4686,2,good guy number 4686
4687,1,good guy number 4687
4688,4,good guy number 4688
4689,3,good guy number 4689
4690,5,good guy number 4690
4691,3,good guy number 4691
4692,4,good guy number 4692
4693,4,good guy number 4693
4694,3,good guy number 4694
4695,4,good guy number 4695
4696,3,good guy number 4696
4697,4,good guy number 4697
4698,3,good guy number 4698
4699,2,good guy number 4699
4700,5,good guy number 4700
4701,1,good guy number 4701
4702,1,good guy number 4702
4703,3,good guy number 4703
4704,4,good guy number 4704
4705,5,good guy number 4705
4706,5,good guy number 4706
4707,3,good guy number 4707
4708,1,good guy number 4708
4709,5,good guy number 4709
4710,2,good guy number 4710
4711,1,good guy number 4711
4712,2,good guy number 4712
4713,4,good guy number 4713
4714,2,good guy number 4714
4715,4,good guy number 4715
4716,1,good guy number 4716
4717,5,good guy number 4717
4718,3,good guy number 4718
4719,5,good guy number 4719
4720,5,good guy number 4720
4721,2,good guy number 4721
4722,5,good guy number 4722
4723,5,good guy number 4723
4724,3,good guy number 4724
4725,4,good guy number 4725
4726,1,good guy number 4726
4727,2,good guy number 4727
4728,4,good guy number 4728
4729,1,good guy number 4729
4730,4,good guy number 4730
4731,5,good guy number 4731
4732,4,good guy number 4732
4733,4,good guy number 4733
4734,3,good guy number 4734
4735,5,good guy number 4735
4736,1,good guy number 4736
4737,3,good guy number 4737
4738,4,good guy number 4738
4739,5,good guy number 4739
4740,5,good guy number 4740
4741,4,good guy number 4741
4742,5,good guy number 4742
4743,1,good guy number 4743
4744,5,good guy number 4744
4745,4,good guy number 4745
4746,3,good guy number 4746
4747,3,good guy number 4747
4748,4,good guy number 4748
4749,4,good guy number 4749
4750,5,good guy number 4750
4751,1,good guy number 4751
4752,4,good guy number 4752
4753,5,good guy number 4753
4754,5,good guy number 4754
4755,5,good guy number 4755
4756,3,good guy number 4756
4757,4,good guy number 4757
4758,2,good guy number 4758
4759,3,good guy number 4759
4760,5,good guy number 4760
4761,5,good guy number 4761
4762,2,good guy number 4762
4763,2,good guy number 4763
4764,5,good guy number 4764
4765,3,good guy number 4765
4766,1,good guy number 4766
4767,3,good guy number 4767
4768,4,good guy number 4768
4769,3,good guy number 4769
4770,4,good guy number 4770
4771,3,good guy number 4771
4772,5,good guy number 4772
4773,2,good guy number 4773
4774,4,good guy number 4774
4775,4,good guy number 4775
4776,5,good guy number 4776
4777,1,good guy number 4777
4778,5,good guy number 4778
4779,5,good guy number 4779
4780,5,good guy number 4780
4781,3,good guy number 4781
4782,5,good guy number 4782
4783,4,good guy number 4783
4784,1,good guy number 4784
4785,2,good guy number 4785
4786,3,good guy number 4786
4787,2,good guy number 4787
4788,5,good guy number 4788
4789,1,good guy number 4789
4790,2,good guy number 4790
4791,3,good guy number 4791
4792,2,good guy number 4792
4793,1,good guy number 4793
4794,1,good guy number 4794
4795,2,good guy number 4795
4796,3,good guy number 4796
4797,3,good guy number 4797
4798,3,good guy number 4798
4799,2,good guy number 4799
4800,1,good guy number 4800
4801,1,good guy number 4801
4802,1,good guy number 4802
4803,5,good guy number 4803
4804,5,good guy number 4804
4805,1,good guy number 4805
4806,2,good guy number 4806
4807,4,good guy number 4807
4808,1,good guy number 4808
4809,1,good guy number 4809
4810,5,good guy number 4810
4811,1,good guy number 4811
4812,5,good guy number 4812
4813,4,good guy number 4813
4814,3,good guy number 4814
4815,5,good guy number 4815
4816,4,good guy number 4816
4817,3,good guy number 4817
4818,3,good guy number 4818
4819,2,good guy number 4819
4820,5,good guy number 4820
4821,2,good guy number 4821
4822,1,good guy number 4822
4823,1,good guy number 4823
4824,5,good guy number 4824
4825,1,good guy number 4825
4826,2,good guy number 4826
4827,5,good guy number 4827
4828,3,good guy number 4828
4829,3,good guy number 4829
4830,3,good guy number 4830
4831,5,good guy number 4831
4832,1,good guy number 4832
4833,1,good guy number 4833
4834,4,good guy number 4834
4835,2,good guy number 4835
4836,5,good guy number 4836
4837,1,good guy number 4837
4838,5,good guy number 4838
4839,5,good guy number 4839
4840,2,good guy number 4840
4841,2,good guy number 4841
4842,5,good guy number 4842
4843,2,good guy number 4843
4844,1,good guy number 4844
4845,4,good guy number 4845
4846,1,good guy number 4846
4847,1,good guy number 4847
4848,1,good guy number 4848
4849,2,good guy number 4849
4850,3,good guy number 4850
4851,1,good guy number 4851
4852,2,good guy number 4852
4853,5,good guy number 4853
4854,2,good guy number 4854
4855,2,good guy number 4855
4856,5,good guy number 4856
4857,4,good guy number 4857
4858,4,good guy number 4858
4859,5,good guy number 4859
4860,2,good guy number 4860
4861,4,good guy number 4861
4862,1,good guy number 4862
4863,2,good guy number 4863
4864,5,good guy number 4864
4865,4,good guy number 4865
4866,4,good guy number 4866
4867,5,good guy number 4867
4868,2,good guy number 4868
4869,1,good guy number 4869
4870,2,good guy number 4870
4871,2,good guy number 4871
4872,1,good guy number 4872
4873,2,good guy number 4873
4874,4,good guy number 4874
4875,4,good guy number 4875
4876,4,good guy number 4876
4877,3,good guy number 4877
4878,4,good guy number 4878
4879,2,good guy number 4879
4880,3,good guy number 4880
4881,4,good guy number 4881
4882,2,good guy number 4882
4883,1,good guy number 4883
4884,1,good guy number 4884
4885,2,good guy number 4885
4886,5,good guy number 4886
4887,1,good guy number 4887
4888,4,good guy number 4888
4889,5,good guy number 4889
4890,3,good guy number 4890
4891,5,good guy number 4891
4892,3,good guy number 4892
4893,2,good guy number 4893
4894,4,good guy number 4894
4895,1,good guy number 4895
4896,2,good guy number 4896
4897,3,good guy number 4897
4898,3,good guy number 4898
4899,1,good guy number 4899
4900,2,good guy number 4900
4901,5,good guy number 4901
4902,1,good guy number 4902
4903,3,good guy number 4903
4904,5,good guy number 4904
4905,5,good guy number 4905
4906,2,good guy number 4906
4907,2,good guy number 4907
4908,3,good guy number 4908
4909,4,good guy number 4909
4910,2,good guy number 4910
4911,4,good guy number 4911
4912,2,good guy number 4912
4913,3,good guy number 4913
4914,1,good guy number 4914
4915,2,good guy number 4915
4916,1,good guy number 4916
4917,3,good guy number 4917
4918,5,good guy number 4918
4919,3,good guy number 4919
4920,1,good guy number 4920
4921,3,good guy number 4921
4922,1,good guy number 4922
4923,4,good guy number 4923
4924,2,good guy number 4924
4925,2,good guy number 4925
4926,1,good guy number 4926
4927,4,good guy number 4927
4928,1,good guy number 4928
4929,3,good guy number 4929
4930,3,good guy number 4930
4931,3,good guy number 4931
4932,3,good guy number 4932
4933,3,good guy number 4933
4934,5,good guy number 4934
4935,4,good guy number 4935
4936,1,good guy number 4936
4937,2,good guy number 4937
4938,2,good guy number 4938
4939,3,good guy number 4939
4940,3,good guy number 4940
4941,1,good guy number 4941
4942,2,good guy number 4942
4943,5,good guy number 4943
4944,2,good guy number 4944
4945,2,good guy number 4945
4946,5,good guy number 4946
4947,4,good guy number 4947
4948,3,good guy number 4948
4949,1,good guy number 4949
4950,4,good guy number 4950
4951,1,good guy number 4951
4952,1,good guy number 4952
4953,4,good guy number 4953
4954,3,good guy number 4954
4955,3,good guy number 4955
4956,5,good guy number 4956
4957,5,good guy number 4957
4958,1,good guy number 4958
4959,1,good guy number 4959
4960,2,good guy number 4960
4961,1,good guy number 4961
4962,3,good guy number 4962
4963,3,good guy number 4963
4964,3,good guy number 4964
4965,1,good guy number 4965
4966,4,good guy number 4966
4967,1,good guy number 4967
4968,5,good guy number 4968
4969,2,good guy number 4969
4970,4,good guy number 4970
4971,5,good guy number 4971
4972,4,good guy number 4972
4973,1,good guy number 4973
4974,5,good guy number 4974
4975,4,good guy number 4975
4976,3,good guy number 4976
4977,1,good guy number 4977
4978,3,good guy number 4978
4979,1,good guy number 4979
4980,3,good guy number 4980
4981,3,good guy number 4981
4982,5,good guy number 4982
4983,5,good guy number 4983
4984,4,good guy number 4984
4985,3,good guy number 4985
4986,1,good guy number 4986
4987,2,good guy number 4987
4988,5,good guy number 4988
4989,2,good guy number 4989
4990,3,good guy number 4990
4991,4,good guy number 4991
4992,5,good guy number 4992
4993,1,good guy number 4993
4994,3,good guy number 4994
4995,5,good guy number 4995
4996,3,good guy number 4996
4997,4,good guy number 4997
4998,4,good guy number 4998
4999,5,good guy number 4999
