username,userviewed,like,reviewId
acc11,acc466,0,
acc11,acc474,0,
acc11,acc480,0,
acc11,acc493,0,
acc11,acc511,0,
acc11,acc529,1,
acc11,acc589,0,
acc11,acc593,1,
acc11,acc648,0,
acc11,acc733,0,
acc11,acc736,0,
acc11,acc780,0,
acc11,acc1100,0,
acc11,acc1101,1,2654
acc11,acc1210,0,
acc11,acc1358,0,
acc11,acc1370,0,
acc11,acc1385,0,
acc11,acc1391,0,
acc11,acc1408,1,
acc11,acc1438,0,
acc11,acc1518,0,
acc11,acc1552,0,
acc11,acc1573,0,
acc11,acc1584,1,
acc11,acc1586,0,
acc11,acc1597,0,
acc11,acc1604,0,
acc11,acc1608,0,
acc11,acc1616,0,
acc11,acc1687,0,
acc11,acc1693,1,4948
acc11,acc1704,0,
acc11,acc1721,1,
acc11,acc1784,1,1871
acc11,acc1840,0,
acc11,acc1882,0,
acc11,acc1917,0,
acc11,acc1918,0,
acc11,acc1923,0,
acc11,acc2002,0,
acc11,acc2027,0,
acc11,acc2028,1,4610
acc12,acc39,0,
acc12,acc168,1,2776
acc12,acc222,1,
acc12,acc256,1,
acc12,acc261,0,
acc12,acc277,0,
acc12,acc357,0,
acc12,acc543,0,
acc12,acc830,0,
acc12,acc838,1,
acc12,acc920,0,
acc12,acc1265,0,
acc12,acc1357,1,2075
acc12,acc1405,0,
acc12,acc1721,1,
acc12,acc1876,0,
acc12,acc2072,1,
acc12,acc2100,0,
acc12,acc2421,0,
acc12,acc2485,1,2688
acc12,acc2572,1,
acc12,acc2581,1,
acc12,acc2694,0,
acc12,acc2717,1,
acc12,acc3668,1,
acc12,acc3967,0,
acc12,acc4018,0,
acc12,acc5620,0,
acc12,acc6942,1,507
acc12,acc8533,1,
acc12,acc40629,1,4642
acc13,acc47,1,
acc13,acc305,0,
acc13,acc597,0,
acc13,acc1173,0,
acc13,acc1198,1,
acc13,acc1590,0,
acc13,acc1619,0,
acc13,acc1639,0,
acc13,acc1721,0,
acc13,acc2145,0,
acc13,acc2174,0,
acc13,acc2541,0,
acc13,acc2571,1,
acc13,acc3300,0,
acc13,acc3409,0,
acc13,acc3513,0,
acc13,acc3578,1,
acc13,acc3624,0,
acc13,acc3717,0,
acc13,acc3753,0,
acc13,acc3793,0,
acc13,acc3798,0,
acc13,acc3827,0,
acc13,acc3863,0,
acc13,acc3893,0,
acc13,acc3897,0,
acc13,acc3952,0,
acc13,acc3977,0,
acc13,acc3996,1,
acc13,acc4011,1,2411
acc13,acc4148,0,
acc14,acc4,0,
acc14,acc7,0,
acc14,acc19,0,
acc14,acc25,0,
acc14,acc32,0,
acc14,acc39,0,
acc14,acc47,1,
acc14,acc95,1,
acc14,acc105,0,
acc14,acc110,1,
acc14,acc150,0,
acc14,acc153,0,
acc14,acc193,0,
acc14,acc231,0,
acc14,acc266,1,
acc14,acc282,1,
acc14,acc288,0,
acc14,acc296,0,
acc14,acc318,0,
acc14,acc337,1,
acc14,acc339,0,
acc14,acc344,0,
acc14,acc351,0,
acc14,acc356,0,
acc14,acc367,0,
acc14,acc376,0,
acc14,acc377,0,
acc14,acc383,0,
acc14,acc434,0,
acc14,acc448,0,
acc14,acc455,0,
acc14,acc477,0,
acc14,acc480,0,
acc14,acc491,0,
acc14,acc508,0,
acc14,acc509,1,
acc14,acc524,0,
acc14,acc527,0,
acc14,acc539,0,
acc14,acc540,0,
acc14,acc552,0,
acc14,acc553,0,
acc14,acc586,0,
acc14,acc590,0,
acc14,acc592,0,
acc14,acc593,0,
acc14,acc597,0,
acc14,acc784,0,
acc15,acc1,0,
acc15,acc44,0,
acc15,acc47,0,
acc15,acc158,0,
acc15,acc172,0,
acc15,acc256,0,
acc15,acc260,1,4727
acc15,acc293,0,
acc15,acc296,0,
acc15,acc318,1,1038
acc15,acc355,0,
acc15,acc356,1,770
acc15,acc364,0,
acc15,acc527,1,
acc15,acc588,0,
acc15,acc589,1,2841
acc15,acc596,0,
acc15,acc780,0,
acc15,acc849,0,
acc15,acc858,0,
acc15,acc1196,1,880
acc15,acc1198,0,
acc15,acc1200,1,
acc15,acc1210,1,3570
acc15,acc1214,1,4787
acc15,acc1240,0,
acc15,acc1265,0,
acc15,acc1270,1,4394
acc15,acc1347,0,
acc15,acc1527,0,
acc15,acc1653,0,
acc15,acc1909,0,
acc15,acc2001,1,710
acc15,acc2011,1,
acc15,acc2012,0,
acc15,acc2028,0,
acc15,acc2081,0,
acc15,acc2085,0,
acc15,acc2150,1,
acc15,acc2278,0,
acc15,acc2329,0,
acc15,acc2571,0,
acc15,acc2762,0,
acc15,acc2858,0,
acc15,acc2916,0,
acc15,acc2959,0,
acc15,acc3147,1,59
acc15,acc3156,1,4836
acc15,acc3499,0,
acc15,acc3510,1,1753
acc15,acc3535,0,
acc15,acc3555,0,
acc15,acc3578,1,
acc15,acc3617,0,
acc15,acc3753,0,
acc15,acc3949,0,
acc15,acc3994,0,
acc15,acc4018,0,
acc15,acc4022,0,
acc15,acc4226,0,
acc15,acc4306,0,
acc15,acc4370,0,
acc15,acc4720,1,
acc15,acc4886,0,
acc15,acc4993,0,
acc15,acc4995,1,
acc15,acc5445,0,
acc15,acc5618,0,
acc15,acc5952,0,
acc15,acc5971,0,
acc15,acc5989,1,
acc15,acc6377,0,
acc15,acc6502,0,
acc15,acc6874,0,
acc15,acc7254,0,
acc15,acc7438,0,
acc15,acc8360,0,
acc15,acc8644,0,
acc15,acc8961,0,
acc15,acc33493,1,1042
acc15,acc48304,0,
acc15,acc48774,0,
acc15,acc48780,0,
acc15,acc50872,0,
acc15,acc56174,0,
acc15,acc58559,0,
acc15,acc59315,0,
acc16,acc47,0,
acc16,acc50,0,
acc16,acc111,0,
acc16,acc204,0,
acc16,acc260,0,
acc16,acc293,0,
acc16,acc296,0,
acc16,acc318,0,
acc16,acc319,0,
acc16,acc356,0,
acc16,acc527,0,
acc16,acc541,0,
acc16,acc593,0,
acc16,acc608,0,
acc16,acc678,0,
acc16,acc745,0,
acc16,acc750,0,
acc16,acc849,0,
acc16,acc858,0,
acc16,acc904,0,
acc16,acc912,0,
acc16,acc913,0,
acc16,acc923,0,
acc16,acc1089,0,
acc16,acc1136,0,
acc16,acc1147,0,
acc16,acc1148,0,
acc16,acc1186,0,
acc16,acc1188,0,
acc16,acc1193,0,
acc16,acc1196,0,
acc16,acc1197,0,
acc16,acc1198,0,
acc16,acc1199,1,1570
acc16,acc1201,0,
acc16,acc1203,0,
acc16,acc1207,0,
acc16,acc1208,0,
acc16,acc1213,0,
acc16,acc1214,0,
acc16,acc1219,0,
acc16,acc1222,0,
acc16,acc1223,0,
acc16,acc1230,0,
acc16,acc1247,0,
acc16,acc1252,0,
acc16,acc1260,0,
acc16,acc1261,0,
acc16,acc1267,0,
acc16,acc1276,0,
acc16,acc1281,0,
acc16,acc1299,0,
acc16,acc1617,0,
acc16,acc1680,0,
acc16,acc1704,0,
acc16,acc2019,0,
acc16,acc2109,0,
acc16,acc2329,0,
acc16,acc2427,0,
acc16,acc2490,0,
acc16,acc2571,0,
acc16,acc2641,0,
acc16,acc2707,0,
acc16,acc2723,0,
acc16,acc2762,0,
acc16,acc2858,0,
acc16,acc2959,0,
acc16,acc3000,0,
acc16,acc3022,0,
acc16,acc3108,0,
acc16,acc3174,0,
acc16,acc3429,0,
acc16,acc3683,0,
acc16,acc3741,0,
acc16,acc3949,0,
acc16,acc4002,0,
acc16,acc4011,0,
acc16,acc4226,0,
acc16,acc4878,0,
acc16,acc4973,0,
acc16,acc4993,0,
acc16,acc5618,0,
acc16,acc5782,0,
acc16,acc5952,0,
acc16,acc5971,0,
acc16,acc6350,0,
acc16,acc7099,0,
acc16,acc7153,0,
acc16,acc7361,0,
acc16,acc27611,0,
acc16,acc27773,0,
acc16,acc48394,0,
acc16,acc58559,0,
acc17,acc1,0,
acc17,acc44,0,
acc17,acc47,0,
acc17,acc50,0,
acc17,acc110,0,
acc17,acc111,0,
acc17,acc150,0,
acc17,acc260,1,
acc17,acc293,0,
acc17,acc296,1,2137
acc17,acc318,1,4035
acc17,acc356,1,
acc17,acc480,0,
acc17,acc527,0,
acc17,acc541,0,
acc17,acc589,0,
acc17,acc590,0,
acc17,acc592,0,
acc17,acc593,0,
acc17,acc750,0,
acc17,acc780,0,
acc17,acc858,1,
acc17,acc899,0,
acc17,acc904,0,
acc17,acc910,0,
acc17,acc1032,0,
acc17,acc1036,0,
acc17,acc1089,0,
acc17,acc1090,0,
acc17,acc1093,0,
acc17,acc1100,0,
acc17,acc1193,0,
acc17,acc1196,1,2142
acc17,acc1197,0,
acc17,acc1198,0,
acc17,acc1201,1,
acc17,acc1206,1,3077
acc17,acc1209,0,
acc17,acc1210,1,3515
acc17,acc1213,0,
acc17,acc1221,0,
acc17,acc1222,0,
acc17,acc1228,0,
acc17,acc1234,0,
acc17,acc1240,1,446
acc17,acc1252,0,
acc17,acc1258,0,
acc17,acc1259,0,
acc17,acc1263,0,
acc17,acc1270,0,
acc17,acc1291,0,
acc17,acc1358,0,
acc17,acc1375,0,
acc17,acc1405,0,
acc17,acc1466,0,
acc17,acc1732,1,
acc17,acc1967,0,
acc17,acc2005,0,
acc17,acc2019,0,
acc17,acc2028,0,
acc17,acc2194,0,
acc17,acc2329,0,
acc17,acc2502,0,
acc17,acc2571,1,668
acc17,acc2717,0,
acc17,acc2762,0,
acc17,acc2858,0,
acc17,acc2959,0,
acc17,acc3039,0,
acc17,acc3147,0,
acc17,acc3263,0,
acc17,acc3435,0,
acc17,acc3508,0,
acc17,acc3681,0,
acc17,acc3702,0,
acc17,acc3949,0,
acc17,acc4226,0,
acc17,acc4571,0,
acc17,acc4993,0,
acc17,acc5618,1,
acc17,acc5782,0,
acc17,acc5952,1,2114
acc17,acc5971,0,
acc17,acc6016,0,
acc17,acc6350,1,1222
acc17,acc6870,0,
acc17,acc7099,1,
acc17,acc7153,0,
acc17,acc7482,0,
acc17,acc27773,0,
acc17,acc31658,0,
acc17,acc33794,0,
acc17,acc48394,0,
acc17,acc48516,0,
acc17,acc58559,0,
acc18,acc1,0,
acc18,acc2,0,
acc18,acc6,0,
acc18,acc16,0,
acc18,acc32,0,
acc18,acc34,0,
acc18,acc36,0,
acc18,acc47,0,
acc18,acc50,1,
acc18,acc70,0,
acc18,acc104,0,
acc18,acc110,0,
acc18,acc111,0,
acc18,acc145,0,
acc18,acc163,0,
acc18,acc165,0,
acc18,acc180,0,
acc18,acc208,0,
acc18,acc223,0,
acc18,acc231,0,
acc18,acc235,0,
acc18,acc260,0,
acc18,acc288,0,
acc18,acc293,0,
acc18,acc296,0,
acc18,acc318,1,3886
acc18,acc329,0,
acc18,acc337,0,
acc18,acc344,0,
acc18,acc356,0,
acc18,acc364,0,
acc18,acc367,0,
acc18,acc370,0,
acc18,acc374,0,
acc18,acc377,0,
acc18,acc380,0,
acc18,acc431,0,
acc18,acc435,0,
acc18,acc442,0,
acc18,acc457,0,
acc18,acc466,0,
acc18,acc480,0,
acc18,acc500,0,
acc18,acc502,0,
acc18,acc508,0,
acc18,acc527,0,
acc18,acc541,0,
acc18,acc555,0,
acc18,acc586,0,
acc18,acc588,0,
acc18,acc589,0,
acc18,acc590,0,
acc18,acc593,0,
acc18,acc595,0,
acc18,acc608,0,
acc18,acc628,0,
acc18,acc648,0,
acc18,acc653,0,
acc18,acc673,0,
acc18,acc745,0,
acc18,acc778,0,
acc18,acc780,0,
acc18,acc784,0,
acc18,acc849,0,
acc18,acc858,0,
acc18,acc904,0,
acc18,acc908,0,
acc18,acc913,0,
acc18,acc919,0,
acc18,acc923,1,4389
acc18,acc924,0,
acc18,acc1020,0,
acc18,acc1036,0,
acc18,acc1059,0,
acc18,acc1080,0,
acc18,acc1086,0,
acc18,acc1089,0,
acc18,acc1095,0,
acc18,acc1136,0,
acc18,acc1148,0,
acc18,acc1193,0,
acc18,acc1196,0,
acc18,acc1198,0,
acc18,acc1201,1,3149
acc18,acc1203,1,1456
acc18,acc1206,0,
acc18,acc1207,0,
acc18,acc1208,0,
acc18,acc1209,1,912
acc18,acc1210,0,
acc18,acc1212,0,
acc18,acc1213,0,
acc18,acc1214,0,
acc18,acc1219,0,
acc18,acc1221,1,
acc18,acc1222,0,
acc18,acc1223,0,
acc18,acc1227,0,
acc18,acc1234,0,
acc18,acc1240,0,
acc18,acc1245,0,
acc18,acc1246,0,
acc18,acc1247,0,
acc18,acc1252,0,
acc18,acc1260,0,
acc18,acc1270,0,
acc18,acc1275,0,
acc18,acc1276,0,
acc18,acc1291,0,
acc18,acc1356,0,
acc18,acc1370,0,
acc18,acc1371,0,
acc18,acc1374,0,
acc18,acc1375,0,
acc18,acc1391,0,
acc18,acc1466,0,
acc18,acc1517,0,
acc18,acc1527,0,
acc18,acc1544,0,
acc18,acc1580,0,
acc18,acc1608,0,
acc18,acc1617,0,
acc18,acc1625,0,
acc18,acc1653,0,
acc18,acc1676,0,
acc18,acc1682,0,
acc18,acc1704,0,
acc18,acc1721,0,
acc18,acc1729,0,
acc18,acc1732,0,
acc18,acc1784,0,
acc18,acc1805,0,
acc18,acc1892,0,
acc18,acc1917,0,
acc18,acc1918,0,
acc18,acc1924,0,
acc18,acc1954,0,
acc18,acc1961,0,
acc18,acc2000,0,
acc18,acc2001,0,
acc18,acc2002,0,
acc18,acc2011,0,
acc18,acc2012,0,
acc18,acc2019,0,
acc18,acc2028,0,
acc18,acc2058,0,
acc18,acc2115,0,
acc18,acc2184,0,
acc18,acc2194,0,
acc18,acc2268,0,
acc18,acc2278,0,
acc18,acc2291,0,
acc18,acc2324,0,
acc18,acc2329,0,
acc18,acc2409,0,
acc18,acc2410,0,
acc18,acc2411,0,
acc18,acc2412,0,
acc18,acc2420,0,
acc18,acc2421,0,
acc18,acc2422,0,
acc18,acc2470,0,
acc18,acc2490,0,
acc18,acc2542,0,
acc18,acc2571,0,
acc18,acc2683,0,
acc18,acc2692,0,
acc18,acc2706,0,
acc18,acc2762,0,
acc18,acc2918,0,
acc18,acc2951,0,
acc18,acc2953,0,
acc18,acc2959,0,
acc18,acc2997,0,
acc18,acc3052,0,
acc18,acc3081,0,
acc18,acc3147,0,
acc18,acc3253,0,
acc18,acc3257,0,
acc18,acc3275,0,
acc18,acc3462,0,
acc18,acc3578,0,
acc18,acc3681,0,
acc18,acc3702,0,
acc18,acc3751,0,
acc18,acc3785,0,
acc18,acc3793,0,
acc18,acc3896,0,
acc18,acc3949,0,
acc18,acc3994,0,
acc18,acc4007,0,
acc18,acc4011,0,
acc18,acc4226,0,
acc18,acc4239,0,
acc18,acc4262,0,
acc18,acc4306,0,
acc18,acc4327,0,
acc18,acc4383,0,
acc18,acc4643,0,
acc18,acc4728,0,
acc18,acc4816,0,
acc18,acc4886,0,
acc18,acc4896,0,
acc18,acc4963,0,
acc18,acc4973,0,
acc18,acc4993,0,
acc18,acc4995,0,
acc18,acc5008,0,
acc18,acc5120,0,
acc18,acc5218,0,
acc18,acc5266,0,
acc18,acc5349,0,
acc18,acc5418,0,
acc18,acc5445,0,
acc18,acc5459,0,
acc18,acc5464,0,
acc18,acc5481,0,
acc18,acc5574,0,
acc18,acc5608,0,
acc18,acc5669,0,
acc18,acc5679,0,
acc18,acc5816,0,
acc18,acc5903,0,
acc18,acc5944,0,
acc18,acc5952,0,
acc18,acc5956,0,
acc18,acc5989,0,
acc18,acc5995,0,
acc18,acc6287,0,
acc18,acc6300,0,
acc18,acc6333,0,
acc18,acc6365,0,
acc18,acc6373,0,
acc18,acc6377,0,
acc18,acc6378,0,
acc18,acc6440,0,
acc18,acc6534,0,
acc18,acc6539,0,
acc18,acc6548,0,
acc18,acc6709,0,
acc18,acc6787,0,
acc18,acc6807,0,
acc18,acc6863,0,
acc18,acc6870,0,
acc18,acc6874,0,
acc18,acc6888,0,
acc18,acc6934,0,
acc18,acc7018,0,
acc18,acc7147,0,
acc18,acc7153,0,
acc18,acc7254,0,
acc18,acc7293,0,
acc18,acc7317,0,
acc18,acc7318,0,
acc18,acc7323,0,
acc18,acc7361,0,
acc18,acc7373,0,
acc18,acc7438,0,
acc18,acc7753,0,
acc18,acc7843,0,
acc18,acc8117,0,
acc18,acc8360,0,
acc18,acc8361,0,
acc18,acc8368,0,
acc18,acc8641,0,
acc18,acc8644,0,
acc18,acc8665,0,
acc18,acc8784,0,
acc18,acc8798,0,
acc18,acc8917,0,
acc18,acc8950,0,
acc18,acc8957,0,
acc18,acc8958,0,
acc18,acc8961,0,
acc18,acc8984,0,
acc18,acc26444,0,
acc18,acc26614,0,
acc18,acc27689,0,
acc18,acc27716,0,
acc18,acc27773,0,
acc18,acc27831,0,
acc18,acc27878,0,
acc18,acc30793,0,
acc18,acc30812,0,
acc18,acc31685,0,
acc18,acc32460,0,
acc18,acc32587,0,
acc18,acc33004,0,
acc18,acc33615,0,
acc18,acc33794,0,
acc18,acc34150,0,
acc18,acc34405,0,
acc18,acc36519,0,
acc18,acc36529,0,
acc18,acc37386,0,
acc18,acc37729,0,
acc18,acc37733,0,
acc18,acc37741,0,
acc18,acc38038,0,
acc18,acc38061,0,
acc18,acc40819,0,
acc18,acc44022,0,
acc18,acc44191,0,
acc18,acc44199,0,
acc18,acc44555,0,
acc18,acc44665,0,
acc18,acc45499,0,
acc18,acc45517,0,
acc18,acc45722,0,
acc18,acc46578,0,
acc18,acc46965,0,
acc18,acc47200,0,
acc18,acc47491,0,
acc18,acc48394,0,
acc18,acc48516,0,
acc18,acc48780,0,
acc18,acc49651,0,
acc18,acc50872,0,
acc18,acc51357,0,
acc18,acc51540,0,
acc18,acc51662,0,
acc18,acc52604,0,
acc18,acc53125,0,
acc18,acc53129,0,
acc18,acc53318,0,
acc18,acc53464,0,
acc18,acc53972,0,
acc18,acc53996,0,
acc18,acc54272,0,
acc18,acc54286,0,
acc18,acc55118,0,
acc18,acc55247,0,
acc18,acc55276,0,
acc18,acc55290,0,
acc18,acc55765,0,
acc18,acc56757,0,
acc18,acc57528,0,
acc18,acc57640,0,
acc18,acc57669,0,
acc18,acc58295,0,
acc18,acc58299,0,
acc18,acc58559,0,
acc18,acc59315,0,
acc18,acc59615,0,
acc18,acc59784,0,
acc19,acc1,0,
acc19,acc2,0,
acc19,acc3,0,
acc19,acc7,0,
acc19,acc10,0,
acc19,acc12,0,
acc19,acc13,0,
acc19,acc15,0,
acc19,acc19,0,
acc19,acc32,0,
acc19,acc34,0,
acc19,acc44,0,
acc19,acc47,0,
acc19,acc48,0,
acc19,acc54,0,
acc19,acc64,0,
acc19,acc65,0,
acc19,acc70,0,
acc19,acc87,0,
acc19,acc92,0,
acc19,acc102,0,
acc19,acc104,0,
acc19,acc107,0,
acc19,acc118,0,
acc19,acc135,0,
acc19,acc141,0,
acc19,acc153,0,
acc19,acc158,0,
acc19,acc161,0,
acc19,acc165,0,
acc19,acc170,0,
acc19,acc173,0,
acc19,acc185,0,
acc19,acc186,0,
acc19,acc196,0,
acc19,acc208,0,
acc19,acc216,0,
acc19,acc223,0,
acc19,acc231,0,
acc19,acc235,0,
acc19,acc252,0,
acc19,acc253,0,
acc19,acc256,0,
acc19,acc258,0,
acc19,acc260,0,
acc19,acc273,0,
acc19,acc289,0,
acc19,acc291,0,
acc19,acc293,0,
acc19,acc295,0,
acc19,acc316,0,
acc19,acc319,0,
acc19,acc325,0,
acc19,acc328,0,
acc19,acc329,0,
acc19,acc330,0,
acc19,acc332,0,
acc19,acc333,0,
acc19,acc338,0,
acc19,acc339,0,
acc19,acc344,0,
acc19,acc348,0,
acc19,acc350,0,
acc19,acc351,0,
acc19,acc353,1,
acc19,acc356,0,
acc19,acc357,0,
acc19,acc362,0,
acc19,acc364,0,
acc19,acc366,0,
acc19,acc367,0,
acc19,acc368,0,
acc19,acc370,0,
acc19,acc372,0,
acc19,acc374,0,
acc19,acc377,0,
acc19,acc378,0,
acc19,acc379,0,
acc19,acc380,0,
acc19,acc407,0,
acc19,acc410,0,
acc19,acc414,0,
acc19,acc420,0,
acc19,acc422,0,
acc19,acc423,0,
acc19,acc427,0,
acc19,acc432,0,
acc19,acc434,0,
acc19,acc435,0,
acc19,acc440,0,
acc19,acc442,0,
acc19,acc445,0,
acc19,acc450,0,
acc19,acc455,0,
acc19,acc457,0,
acc19,acc466,0,
acc19,acc468,0,
acc19,acc472,0,
acc19,acc474,0,
acc19,acc480,0,
acc19,acc485,0,
acc19,acc486,0,
acc19,acc490,0,
acc19,acc494,0,
acc19,acc497,0,
acc19,acc500,0,
acc19,acc512,0,
acc19,acc513,0,
acc19,acc520,0,
acc19,acc537,0,
acc19,acc539,0,
acc19,acc540,0,
acc19,acc541,0,
acc19,acc542,0,
acc19,acc543,0,
acc19,acc546,0,
acc19,acc551,1,
acc19,acc558,0,
acc19,acc575,0,
acc19,acc586,0,
acc19,acc587,0,
acc19,acc588,0,
acc19,acc589,1,
acc19,acc592,1,
acc19,acc597,0,
acc19,acc606,0,
acc19,acc610,0,
acc19,acc611,0,
acc19,acc627,0,
acc19,acc637,0,
acc19,acc640,0,
acc19,acc648,0,
acc19,acc653,0,
acc19,acc661,0,
acc19,acc671,0,
acc19,acc673,0,
acc19,acc674,0,
acc19,acc708,0,
acc19,acc709,0,
acc19,acc711,0,
acc19,acc719,0,
acc19,acc720,0,
acc19,acc724,0,
acc19,acc733,0,
acc19,acc736,0,
acc19,acc742,0,
acc19,acc743,0,
acc19,acc745,0,
acc19,acc761,0,
acc19,acc762,0,
acc19,acc783,0,
acc19,acc785,0,
acc19,acc788,0,
acc19,acc798,0,
acc19,acc799,0,
acc19,acc810,0,
acc19,acc818,0,
acc19,acc829,0,
acc19,acc830,0,
acc19,acc832,0,
acc19,acc837,0,
acc19,acc839,0,
acc19,acc842,0,
acc19,acc849,0,
acc19,acc852,0,
acc19,acc866,0,
acc19,acc879,0,
acc19,acc880,0,
acc19,acc881,0,
acc19,acc903,1,2394
acc19,acc904,1,
acc19,acc906,0,
acc19,acc910,0,
acc19,acc911,0,
acc19,acc913,1,
acc19,acc915,0,
acc19,acc921,0,
acc19,acc924,0,
acc19,acc930,0,
acc19,acc931,0,
acc19,acc933,0,
acc19,acc965,0,
acc19,acc984,0,
acc19,acc986,0,
acc19,acc1016,0,
acc19,acc1020,0,
acc19,acc1021,0,
acc19,acc1028,0,
acc19,acc1031,0,
acc19,acc1032,0,
acc19,acc1037,0,
acc19,acc1047,0,
acc19,acc1049,0,
acc19,acc1057,0,
acc19,acc1064,0,
acc19,acc1073,0,
acc19,acc1077,0,
acc19,acc1079,0,
acc19,acc1081,0,
acc19,acc1086,0,
acc19,acc1089,0,
acc19,acc1092,0,
acc19,acc1097,1,2611
acc19,acc1127,0,
acc19,acc1129,0,
acc19,acc1136,0,
acc19,acc1148,0,
acc19,acc1179,0,
acc19,acc1193,0,
acc19,acc1196,0,
acc19,acc1197,1,
acc19,acc1198,1,2189
acc19,acc1200,0,
acc19,acc1210,0,
acc19,acc1214,0,
acc19,acc1215,0,
acc19,acc1219,0,
acc19,acc1234,0,
acc19,acc1238,0,
acc19,acc1240,0,
acc19,acc1256,0,
acc19,acc1257,0,
acc19,acc1258,0,
acc19,acc1259,0,
acc19,acc1265,0,
acc19,acc1267,0,
acc19,acc1269,0,
acc19,acc1270,0,
acc19,acc1278,0,
acc19,acc1285,1,4490
acc19,acc1291,1,
acc19,acc1297,0,
acc19,acc1307,0,
acc19,acc1322,0,
acc19,acc1324,0,
acc19,acc1330,0,
acc19,acc1333,0,
acc19,acc1339,0,
acc19,acc1342,0,
acc19,acc1345,0,
acc19,acc1346,0,
acc19,acc1347,0,
acc19,acc1355,0,
acc19,acc1356,0,
acc19,acc1359,0,
acc19,acc1367,0,
acc19,acc1371,0,
acc19,acc1372,1,
acc19,acc1373,0,
acc19,acc1374,1,
acc19,acc1375,0,
acc19,acc1376,0,
acc19,acc1377,0,
acc19,acc1378,0,
acc19,acc1379,0,
acc19,acc1380,0,
acc19,acc1391,0,
acc19,acc1394,0,
acc19,acc1396,0,
acc19,acc1405,0,
acc19,acc1407,0,
acc19,acc1409,0,
acc19,acc1427,0,
acc19,acc1441,0,
acc19,acc1456,0,
acc19,acc1457,0,
acc19,acc1461,0,
acc19,acc1474,0,
acc19,acc1479,0,
acc19,acc1485,0,
acc19,acc1489,0,
acc19,acc1499,0,
acc19,acc1500,0,
acc19,acc1517,0,
acc19,acc1527,1,
acc19,acc1542,0,
acc19,acc1544,0,
acc19,acc1550,0,
acc19,acc1551,0,
acc19,acc1552,0,
acc19,acc1556,0,
acc19,acc1562,0,
acc19,acc1566,0,
acc19,acc1569,0,
acc19,acc1573,0,
acc19,acc1580,0,
acc19,acc1583,0,
acc19,acc1584,0,
acc19,acc1588,0,
acc19,acc1590,0,
acc19,acc1591,0,
acc19,acc1593,0,
acc19,acc1597,0,
acc19,acc1603,0,
acc19,acc1610,0,
acc19,acc1614,0,
acc19,acc1617,0,
acc19,acc1625,0,
acc19,acc1644,0,
acc19,acc1645,0,
acc19,acc1648,0,
acc19,acc1653,0,
acc19,acc1658,1,
acc19,acc1663,0,
acc19,acc1665,0,
acc19,acc1676,0,
acc19,acc1679,0,
acc19,acc1681,0,
acc19,acc1688,0,
acc19,acc1689,0,
acc19,acc1690,0,
acc19,acc1702,0,
acc19,acc1717,0,
acc19,acc1718,0,
acc19,acc1722,0,
acc19,acc1732,0,
acc19,acc1747,0,
acc19,acc1748,0,
acc19,acc1754,0,
acc19,acc1777,0,
acc19,acc1779,0,
acc19,acc1783,0,
acc19,acc1784,0,
acc19,acc1798,0,
acc19,acc1805,0,
acc19,acc1806,0,
acc19,acc1812,0,
acc19,acc1816,0,
acc19,acc1831,0,
acc19,acc1834,0,
acc19,acc1845,0,
acc19,acc1848,0,
acc19,acc1855,0,
acc19,acc1862,0,
acc19,acc1881,0,
acc19,acc1882,0,
acc19,acc1885,0,
acc19,acc1888,0,
acc19,acc1891,0,
acc19,acc1892,0,
acc19,acc1894,0,
acc19,acc1895,0,
acc19,acc1906,0,
acc19,acc1907,0,
acc19,acc1909,0,
acc19,acc1911,0,
acc19,acc1917,0,
acc19,acc1918,0,
acc19,acc1919,0,
acc19,acc1920,0,
acc19,acc1921,0,
acc19,acc1923,0,
acc19,acc1924,0,
acc19,acc1963,0,
acc19,acc1967,1,
acc19,acc1968,0,
acc19,acc1970,0,
acc19,acc1971,0,
acc19,acc1972,0,
acc19,acc1973,0,
acc19,acc1991,0,
acc19,acc1994,0,
acc19,acc2000,0,
acc19,acc2001,0,
acc19,acc2002,0,
acc19,acc2003,0,
acc19,acc2004,0,
acc19,acc2005,0,
acc19,acc2011,0,
acc19,acc2012,0,
acc19,acc2014,0,
acc19,acc2015,0,
acc19,acc2016,0,
acc19,acc2026,0,
acc19,acc2027,0,
acc19,acc2033,0,
acc19,acc2034,0,
acc19,acc2036,0,
acc19,acc2037,0,
acc19,acc2040,0,
acc19,acc2041,0,
acc19,acc2044,0,
acc19,acc2046,0,
acc19,acc2048,0,
acc19,acc2052,0,
acc19,acc2053,0,
acc19,acc2054,0,
acc19,acc2060,0,
acc19,acc2065,0,
acc19,acc2072,0,
acc19,acc2078,0,
acc19,acc2081,0,
acc19,acc2082,0,
acc19,acc2088,0,
acc19,acc2092,0,
acc19,acc2094,0,
acc19,acc2097,0,
acc19,acc2100,0,
acc19,acc2105,0,
acc19,acc2108,0,
acc19,acc2110,0,
acc19,acc2111,0,
acc19,acc2115,0,
acc19,acc2118,0,
acc19,acc2123,0,
acc19,acc2133,0,
acc19,acc2134,0,
acc19,acc2137,0,
acc19,acc2139,0,
acc19,acc2140,0,
acc19,acc2143,0,
acc19,acc2144,0,
acc19,acc2145,0,
acc19,acc2148,0,
acc19,acc2150,0,
acc19,acc2153,0,
acc19,acc2167,0,
acc19,acc2169,0,
acc19,acc2171,0,
